index,term,course_num,section,gpa,enrollment
7689,201602,PSYC 4090,A,3.60,13
7690,201602,PSYC 4600,RT,0.00,1
7691,201602,PSYC 4601,RM,4.00,1
7692,201602,PSYC 4601,SM,3.00,1
7693,201602,PSYC 4699,SM,3.00,1
7694,201602,PSYC 4803,SM,3.60,11
7695,201602,PSYC 6090,A,4.00,11
7696,201602,PSYC 7020,A,4.00,9
7697,201602,PSYC 7106,AD,4.00,1
7698,201602,PSYC 7106,CH,4.00,2
7699,201602,PSYC 7106,DS,4.00,1
7700,201602,PSYC 7106,JG,3.50,2
7701,201602,PSYC 7106,LD,4.00,2
7702,201602,PSYC 7106,MW,4.00,1
7703,201602,PSYC 7106,RT,4.00,1
7704,201602,PSYC 8020,AD,4.00,4
7705,201602,PSYC 8040,RC,4.00,11
7706,201602,PSYC 8040,RT,3.88,8
7707,201602,PSYC 8080,AD,4.00,5
7708,201602,PSYC 8080,RE,4.00,8
7709,201602,PUBP 2699,AL,4.00,1
7710,201602,PUBP 3020,MM,3.56,18
7711,201602,PUBP 3130,YL,3.50,14
7712,201602,PUBP 3141,WW,4.00,10
7713,201602,PUBP 3214,GP,3.92,14
7714,201602,PUBP 4211,TS,3.00,5
7715,201602,PUBP 4410,YL,3.83,6
7716,201602,PUBP 4609,RP,3.25,4
7717,201602,PUBP 4650,LK,3.89,10
7718,201602,PUBP 4651,KH,4.00,1
7719,201602,PUBP 4803,TB,3.21,28
7720,201602,PUBP 4813,HP,4.00,8
7721,201602,PUBP 4833,CL,4.00,3
7722,201602,PUBP 4843,RR,4.00,5
7723,201602,PUBP 6012,GK,4.00,11
7724,201602,PUBP 6017,GK,4.00,2
7725,201602,PUBP 6118,AC,4.00,6
7726,201602,PUBP 6312,EM,4.00,8
7727,201602,PUBP 6350,DM,4.00,12
7728,201602,PUBP 6401,SC,3.80,10
7729,201602,PUBP 6415,RR,4.00,5
7730,201602,PUBP 6502,MM,3.67,5
7731,201602,PUBP 6602,JY,3.67,6
7732,201602,PUBP 8530,MD,4.00,3
7733,201602,PUBP 8540,DM,3.71,9
7734,201602,PUBP 8550,JC,4.00,2
7735,201602,PUBP 8803,KI,4.00,3
7736,201602,PUBP 8833,CL,4.00,1
7737,201602,RUSS 2002,G,3.58,13
7738,201602,RUSS 3002,E,3.60,6
7739,201602,RUSS 4500,G,3.67,3
7740,201602,SPAN 3823,C,3.67,19
7741,201602,SPAN 4150,B,4.00,12
7742,201602,SPAN 4160,E,3.63,17
7743,201602,SPAN 4170,F,3.50,10
7744,201602,SPAN 4823,H,3.80,11
7745,201705,AE 2699,FER,4.00,1
7746,201705,AE 2699,RZA,4.00,1
7747,201705,AE 3340,A,3.64,48
7748,201705,AE 3450,RLI,3.25,12
7749,201705,AE 3530,RLI,3.20,25
7750,201705,AE 3531,A,3.25,38
7751,201705,AE 4699,YU,4.00,1
7752,201705,AE 4701,RLI,4.00,16
7753,201705,AE 4903,FER,4.00,2
7754,201705,AE 8900,QCL,4.00,1
7755,201705,AE 8900,QGU,4.00,1
7756,201705,APPH 1040,SF,3.58,38
7757,201705,ARCH 4833,ARH,4.00,1
7758,201705,ARCH 8823,JL,2.92,12
7759,201705,ARCH 8833,ARH,4.00,14
7760,201705,ARCH 8855,CO,3.23,13
7761,201705,ARCH 8903,R,4.00,7
7762,201705,ARCH 8903,RP,4.00,1
7763,201705,BIOL 2699,BRO,4.00,1
7764,201705,BIOL 4699,GLA,4.00,1
7765,201705,BIOL 4699,STA,4.00,1
7766,201705,BIOL 8902,BRO,4.00,1
7767,201705,BIOL 8902,DIC,4.00,1
7768,201705,BIOL 8902,HU,4.00,1
7769,201705,BIOL 8902,RAT,4.00,1
7770,201705,BIOL 8902,WIL,4.00,1
7771,201705,BMED 2699,BCK,4.00,1
7772,201705,BMED 2699,JO,4.00,1
7773,201705,BMED 2699,SIN,4.00,1
7774,201705,BMED 3110,R,3.84,32
7775,201705,BMED 3310,R,3.50,38
7776,201705,BMED 4699,ARV,3.00,1
7777,201705,BMED 4699,DAH,4.00,1
7778,201705,BMED 4699,HRH,4.00,1
7779,201705,BMED 4699,KEI,4.00,1
7780,201705,BMED 4699,PAN,4.00,1
7781,201705,BMED 4699,PER,4.00,1
7782,201705,BMED 4823,R,3.75,28
7783,201705,BMED 8823,CEE,4.00,6
7784,201705,BC 4700,SY,4.00,1
7785,201705,BC 6005,JI,4.00,9
7786,201705,BC 8813,SA,3.86,7
7787,201705,BC 8823,SA,4.00,7
7788,201705,CHBE,9000.,1,8
7789,201705,CHEM 2313,A,3.35,55
7790,201705,CHEM 4699,WNE,4.00,1
7791,201705,CEE 4803,R,3.79,19
7792,201705,CEE 8900,R,4.00,2
7793,201705,COE 2001,QUP,2.93,48
7794,201705,CS 1301,QUP,3.86,9
7795,201705,CS 1371,LS,2.63,8
7796,201705,CS 4460,RBA,3.94,34
7797,201705,CS 4660,RBA,4.00,25
7798,201705,CS 8903,OAG,4.00,1
7799,201705,CS 8903,OCP,4.00,1
7800,201705,CS 8903,OJE,0.00,1
7801,201705,CS 8903,OJH,4.00,1
7802,201705,ECON 2100,CB,3.22,9
7803,201705,ECON 2100,SF,3.80,5
7804,201705,ECON 2105,GM,3.40,26
7805,201705,ECON 4350,R,3.71,14
7806,201705,ECON 4901,MO,4.00,1
7807,201705,ECON 4901,R,4.00,1
7808,201705,ECON 8910,TB,4.00,1
7809,201705,ECE 2026,RMZ,3.67,6
7810,201705,ECE 3056,QUP,3.75,4
7811,201705,ECE 3077,RMZ,4.00,2
7812,201705,ECE 6510,RSZ,3.80,5
7813,201705,ENGL 1102,SPC,4.00,1
7814,201705,FREN 3017,RLY,4.00,15
7815,201705,FREN 3813,RSE,4.00,6
7816,201705,GRMN 1001,UA,2.75,6
7817,201705,GRMN 1002,UA,2.00,3
7818,201705,HTS 1081,A,3.82,12
7819,201705,HTS 2002,SF,3.71,17
7820,201705,HTS 2007,SF,2.54,13
7821,201705,HTS 2041,.,3.28,22
7822,201705,HTS 2041,SF,3.89,18
7823,201705,HTS 3055,R,3.65,31
7824,201705,ISYE 2699,SER,4.00,1
7825,201705,ISYE 3133,RLI,3.50,12
7826,201705,ISYE 6785,RSZ,4.00,5
7827,201705,ID 3104,QUP,3.29,14
7828,201705,ID 4823,QUP,3.82,11
7829,201705,INTA 2050,RJS,4.00,15
7830,201705,INTA 2903,RJS,4.00,3
7831,201705,INTA 3031,RBE,4.00,7
7832,201705,INTA 3242,RAR,4.00,14
7833,201705,INTA 3303,RAR,4.00,11
7834,201705,INTA 4340,RAR,4.00,14
7835,201705,INTA 4744,RJS,4.00,17
7836,201705,INTA 4803,RJS,4.00,16
7837,201705,INTA 4813,RJS,4.00,17
7838,201705,INTA 4903,SM,4.00,1
7839,201705,INTA 8903,JD,4.00,1
7840,201705,INTA 8903,RAR,4.00,1
7841,201705,JAPN 1001,UU,4.00,1
7842,201705,JAPN 1002,UAA,3.20,7
7843,201705,JAPN 1002,UU,4.00,1
7844,201705,JAPN 3813,UA,4.00,3
7845,201705,KOR 2823,D,3.33,9
7846,201705,LMC 2720,LS,3.29,17
7847,201705,LMC 3256,RCH,4.00,10
7848,201705,LMC 3258,LS,3.87,15
7849,201705,LMC 3308,LS,3.83,13
7850,201705,LMC 3853,JT,3.00,1
7851,201705,LMC 4699,LY,4.00,1
7852,201705,LMC 8910,AP,4.00,1
7853,201705,MGT 3510,LS,3.71,7
7854,201705,MGT 3660,LS,3.52,26
7855,201705,MGT 4056,R,4.00,25
7856,201705,MGT 4058,R,3.78,27
7857,201705,MGT 6057,EM,3.93,40
7858,201705,MGT 6119,A,4.00,1
7859,201705,MGT 6119,EM,3.83,30
7860,201705,MGT 6614,A,4.00,1
7861,201705,MGT 6614,EM,4.00,21
7862,201705,MGT 6665,A,4.00,1
7863,201705,MGT 6665,EM,3.92,26
7864,201705,MGT 8903,DRN,4.00,1
7865,201705,MLDR 6800,Q.,3.67,6
7866,201705,MLDR 8803,Q.,4.00,2
7867,201705,MLDR 8813,Q.,3.50,4
7868,201705,MSE 3015,R,3.71,7
7869,201705,MSE 8903,PS,4.00,1
7870,201705,MATH 2551,QUP,2.79,29
7871,201705,MATH 2552,QUP,3.10,33
7872,201705,MATH 2603,RLI,3.67,12
7873,201705,MATH 3215,QUP,2.55,13
7874,201705,MATH 8802,ALG,1,5
7875,201705,MATH 8802,ANA,1,8
7876,201705,MATH 8900,BLE,4.00,1
7877,201705,MATH 8900,RAB,4.00,1
7878,201705,MATH 8900,TAO,4.00,1
7879,201705,MATH 8900,YAO,4.00,1
7880,201705,MATH 8900,YUX,4.00,4
7881,201705,ME 2202,QUP,2.40,19
7882,201705,ME 3340,QUP,2.75,17
7883,201705,ME 8903,WAN,4.00,1
7884,201705,ME 8913,FU,4.00,2
7885,201705,ME 8913,WHI,4.00,1
7886,201705,ME 8923,COW,4.00,1
7887,201705,ME 8943,JET,4.00,1
7888,201705,ME 8953,ERT,4.00,1
7889,201705,ME 8976,GAR,4.00,1
7890,201705,ME 9000,AID,1,4
7891,201705,ME 9000,UED,1,7
7892,201705,ML 4813,RSE,4.00,6
7893,201705,PHIL 6000,A,2,32
7894,201705,PHIL 6000,B,2,35
7895,201705,PHIL 6000,C,4,33
7896,201705,PHIL 6000,E,2,38
7897,201705,PHYS 2699,CUR,4.00,1
7898,201705,PHYS 4699,KW,4.00,1
7899,201705,PHYS 4699,MC,4.00,1
7900,201705,PHYS 8901,CR,4.00,1
7901,201705,PHYS 8901,CS,4.00,1
7902,201705,PHYS 8901,DG,4.00,1
7903,201705,PHYS 8901,DS,4.00,4
7904,201705,PHYS 8901,MC,4.00,1
7905,201705,PHYS 8901,RG,4.00,1
7906,201705,PSYC 2699,JG,4.00,1
7907,201705,PSYC 4699,JG,4.00,1
7908,201705,PSYC 4699,MW,4.00,3
7909,201705,PSYC 4699,TM,4.00,2
7910,201705,RUSS 1001,UAA,3.67,7
7911,201705,RUSS 1002,UAA,4.00,5
7912,201705,RUSS 3823,RMO,4.00,1
7913,201705,RUSS 4901,RMO,4.00,1
7914,201705,SPAN 2001,A,4.00,3
7915,201705,SPAN 2001,RSV,4.00,6
7916,201705,SPAN 2002,RSV,4.00,6
7917,201705,SPAN 3101,RSV,4.00,3
7918,201705,SPAN 3102,RSV,4.00,3
7919,201705,SPAN 3591,RPE,3.87,15
7920,201705,SPAN 3690,RPE,3.93,15
7921,201705,SPAN 3813,RSV,4.00,6
7922,201505,AE 2699,PRA,4.00,1
7923,201505,AE 3521,R,2.93,27
7924,201505,AE 4699,RPR,4.00,13
7925,201505,AE 4803,JOH,3.00,1
7926,201505,AE 7000,KOM,1,2
7927,201505,AE 8801,SMI,4.00,1
7928,201505,AE 8900,QPJ,4.00,2
7929,201505,APPH 1040,LR,3.54,68
7930,201505,ARCH 4123,R,3.67,8
7931,201505,ARCH 4903,CR,3.00,1
7932,201505,ARCH 4903,SG,4.00,1
7933,201505,ARCH 6155,R,3.86,7
7934,201505,ARCH 8921,R,4.00,2
7935,201505,BIOL 4695,C,4.00,1
7936,201505,BIOL 4699,GRE,4.00,1
7937,201505,BMED 4699,NAD,2.00,1
7938,201505,BMED 4699,USC,4.00,1
7939,201505,BMED 4784,R,3.38,8
7940,201505,BC 8903,DD,4.00,1
7941,201505,CHBE,8901.,4.00,1
7942,201505,CHEM 2311,R,2.85,13
7943,201505,CHEM 4699,OMA,3.00,1
7944,201505,CHEM 4699,WU,4.00,1
7945,201505,CEE 7000,CRI,1,1
7946,201505,CEE 8956,B.,4.00,1
7947,201505,CEE 8956,FR.,4.00,1
7948,201505,COA 8903,MS,4.00,2
7949,201505,COE 3001,TBD,2.50,8
7950,201505,CS 4235,RBA,3.71,31
7951,201505,CS 4475,RBA,3.69,26
7952,201505,ECON 4699,PM,0.00,1
7953,201505,ECON 4901,QUP,4.00,1
7954,201505,ECON 8910,BK,4.00,1
7955,201505,ECON 8910,WB,4.00,1
7956,201505,ECON 8990,UN,4.00,1
7957,201505,ECE 3710,RGA,3.11,19
7958,201505,ECE 4833,RSZ,3.75,5
7959,201505,ECE 6271,A,3.44,30
7960,201505,ECE 6271,Q,3.50,15
7961,201505,ECE 6453,Q,3.25,4
7962,201505,ECE 6453,RSZ,4.00,2
7963,201505,FREN 3813,R,4.00,1
7964,201505,HTS 2013,S.,3.37,19
7965,201505,HTS 3082,R,4.00,17
7966,201505,HTS 4926,.,3.00,1
7967,201505,ISYE 3770,QUP,3.03,35
7968,201505,ID 4901,OZA,4.00,1
7969,201505,INTA 2903,GH,4.00,1
7970,201505,INTA 4040,R,3.80,25
7971,201505,INTA 4803,RAR,3.83,12
7972,201505,INTA 4903,AH,4.00,1
7973,201505,INTA 8803,RBE,4.00,1
7974,201505,INTA 8813,R,4.00,1
7975,201505,IL 6464,A,4.00,11
7976,201505,INTN 4000,ED,1,60
7977,201505,JAPN 2001,UU,3.00,1
7978,201505,JAPN 2002,UAA,4.00,3
7979,201505,LMC 2200,LS,3.60,32
7980,201505,LMC 3110,LS,3.24,23
7981,201505,LMC 3204,LS,4.00,7
7982,201505,LMC 3318,LS,3.71,24
7983,201505,LMC 3318,RCH,3.95,20
7984,201505,LMC 4731,LS,4.00,2
7985,201505,LMC 8910,LY,4.00,2
7986,201505,MGT 3102,LS,3.19,48
7987,201505,MGT 3150,R,3.77,26
7988,201505,MGT 4047,A,3.67,15
7989,201505,MSE 4022,A,2.00,1
7990,201505,MSE 8903,DB,1,1
7991,201505,MATH 1501,QUP,1.71,8
7992,201505,MATH 4080,YUJ,4.00,1
7993,201505,MATH 4090,YU,4.00,1
7994,201505,MATH 4090,YUJ,4.00,1
7995,201505,MATH 4581,QSZ,3.00,1
7996,201505,ME 3340,RMZ,3.00,19
7997,201505,ME 8933,GRA,4.00,1
7998,201505,MP 8903,ERI,4.00,2
7999,201505,MP 8903,ROP,4.00,6
8000,201505,MP 8906,ERI,4.00,1
8001,201505,MUSI 4650,CM,3.75,4
8002,201505,MUSI 8002,BJ,4.00,1
8003,201505,PHIL 4699,RB,4.00,2
8004,201505,PHYS 2699,JGU,0.00,1
8005,201505,PHYS 8901,ZJ,4.00,2
8006,201505,PSYC 8905,ES,4.00,2
8007,201505,PUBP 4651,JK,4.00,1
8008,201505,PUBP 6801,MD,1,1
8009,201505,PUBP 8900,JC,4.00,1
8010,201505,RUSS 1002,U,4.00,1
8011,201505,RUSS 4823,RMO,4.00,1
8012,201505,RUSS 4833,RMO,4.00,1
8013,201505,SPAN 1001,A,3.00,11
8014,201505,SPAN 1002,A,3.50,6
8015,201505,SPAN 1101,B,3.50,6
8016,201505,SPAN 1102,B,3.20,5
8017,201505,SPAN 2002,B,3.67,6
8018,201505,SPAN 3690,REC,3.68,19
8019,201702,AE 3140,B,2.76,73
8020,201702,AE 3340,B,3.34,73
8021,201702,AE 3530,B,2.47,71
8022,201702,AE 3610,B,3.58,12
8023,201702,AE 4040,A,3.45,52
8024,201702,AE 4351,IP,3.00,1
8025,201702,AE 4552,A,3.17,8
8026,201702,AE 4580,A,3.35,41
8027,201702,AE 4801,FEI,4.00,1
8028,201702,AE 6015,Q,3.71,8
8029,201702,AE 6220,A,4.00,10
8030,201702,AE 6220,Q,3.00,3
8031,201702,AE 6373,R,3.67,6
8032,201702,AE 6552,A,3.75,7
8033,201702,AE 7775,A,4.00,17
8034,201702,AE 8803,FER,4.00,1
8035,201702,AE 8803,GUN,3.58,28
8036,201702,AE 8900,LIG,3.67,3
8037,201702,AE 8900,SAL,4.00,1
8038,201702,AE 8900,YU,4.00,1
8039,201702,APPH 1050,ASW,3.74,25
8040,201702,APPH 2699,RN,4.00,1
8041,201702,APPH 2699,WHE,4.00,1
8042,201702,APPH 6214,RN,4.00,1
8043,201702,APPH 6239,A,4.00,2
8044,201702,APPH 6710,TRN,4.00,2
8045,201702,ARBC 1002,C,3.60,6
8046,201702,ARBC 1002,E,3.38,8
8047,201702,ARBC 1501,H,3.78,25
8048,201702,ARBC 2002,B,3.40,8
8049,201702,ARBC 3002,F,4.00,4
8050,201702,ARCH 1010,AMA,3.61,21
8051,201702,ARCH 1010,PMA,3.24,17
8052,201702,ARCH 2012,DB,3.56,10
8053,201702,ARCH 2012,KK,3.13,9
8054,201702,ARCH 2474,SG,4.00,2
8055,201702,ARCH 3012,AE,3.29,7
8056,201702,ARCH 3012,MM,3.25,5
8057,201702,ARCH 3012,MS,3.50,6
8058,201702,ARCH 3012,SK,3.17,6
8059,201702,ARCH 4012,AE,3.00,5
8060,201702,ARCH 4012,MM,3.83,6
8061,201702,ARCH 4012,MS,3.67,6
8062,201702,ARCH 4012,SK,3.60,5
8063,201702,ARCH 4803,JL,4.00,1
8064,201702,ARCH 4803,LH,2.67,3
8065,201702,ARCH 4803,MC,3.67,6
8066,201702,ARCH 4833,KK,3.60,7
8067,201702,ARCH 4833,LD,3.63,9
8068,201702,ARCH 4833,MS,3.67,3
8069,201702,ARCH 4833,SSB,4.00,5
8070,201702,ARCH 4843,SR,4.00,1
8071,201702,ARCH 4901,JK,4.00,1
8072,201702,ARCH 4902,SK,3.00,1
8073,201702,ARCH 4903,FP,4.00,1
8074,201702,ARCH 4903,KW,4.00,2
8075,201702,ARCH 4903,MR,4.00,1
8076,201702,ARCH 6026,DY,3.54,13
8077,201702,ARCH 6070,GJ,3.56,9
8078,201702,ARCH 6070,SB,4.00,10
8079,201702,ARCH 6072,JP,4.00,1
8080,201702,ARCH 6072,KK,4.00,1
8081,201702,ARCH 6072,PY,4.00,4
8082,201702,ARCH 6072,RD,4.00,1
8083,201702,ARCH 6230,MS,4.00,31
8084,201702,ARCH 6312,SR,4.00,5
8085,201702,ARCH 6532,JB,3.53,36
8086,201702,ARCH 8803,BF,4.00,9
8087,201702,ARCH 8803,LH,3.25,4
8088,201702,ARCH 8833,JL,3.50,9
8089,201702,ARCH 8833,SSB,4.00,4
8090,201702,ARCH 8901,MS,4.00,1
8091,201702,ARCH 8901,RG,3.00,1
8092,201702,BIOL 1220,B,3.50,20
8093,201702,BIOL 2699,COP,3.50,2
8094,201702,BIOL 2699,DIC,4.00,1
8095,201702,BIOL 2699,HAN,4.00,1
8096,201702,BIOL 2699,JAN,4.00,3
8097,201702,BIOL 4410,A,4.00,5
8098,201702,BIOL 4417,A,2.86,15
8099,201702,BIOL 4651,A,3.68,26
8100,201702,BIOL 4697,D,4.00,6
8101,201702,BIOL 4697,E,4.00,4
8102,201702,BIOL 4697,F,4.00,1
8103,201702,BIOL 4699,JAN,4.00,1
8104,201702,BIOL 4699,SUL,4.00,1
8105,201702,BIOL 4699,WTZ,4.00,1
8106,201702,BIOL 4802,STO,3.17,7
8107,201702,BIOL 4803,LOB,3.57,7
8108,201702,BIOL 4803,MEN,3.88,16
8109,201702,BIOL 4803,SNE,3.65,23
8110,201702,BIOL 4803,STE,3.83,6
8111,201702,BIOL 4803,TOR,3.33,6
8112,201702,BIOL 6410,A,3.83,13
8113,201702,BIOL 6417,A,3.40,11
8114,201702,BIOL 8801,HAY,4.00,7
8115,201702,BIOL 8801,WEI,4.00,9
8116,201702,BIOL 8802,STO,3.92,13
8117,201702,BIOL 8803,CHE,3.67,7
8118,201702,BIOL 8803,LOB,4.00,6
8119,201702,BIOL 8803,STE,4.00,8
8120,201702,BIOL 8803,TOR,3.29,9
8121,201702,BIOL 8901,DIC,4.00,1
8122,201702,BIOL 8901,HU,4.00,2
8123,201702,BIOL 8902,JIA,4.00,1
8124,201702,BMED 2699,KEI,4.00,1
8125,201702,BMED 2699,PAN,4.00,2
8126,201702,BMED 2699,ROY,4.00,2
8127,201702,BMED 2699,SAN,4.00,2
8128,201702,BMED 3500,A,3.58,21
8129,201702,BMED 4500,A,4.00,10
8130,201702,BMED 4699,QIU,4.00,1
8131,201702,BMED 4803,JAY,1.93,15
8132,201702,BMED 4803,PHY,4.00,19
8133,201702,BMED 4813,BHI,3.60,10
8134,201702,BMED 4813,LEE,3.65,21
8135,201702,BMED 4833,B,3.50,26
8136,201702,BMED 4901,ACK,4.00,1
8137,201702,BMED 8813,CNH,3.83,6
8138,201702,BMED 8813,MRO,2.38,8
8139,201702,BMED 8901,LAP,4.00,1
8140,201702,BMED 8901,MKE,4.00,1
8141,201702,BMED 9000,ROY,1,8
8142,201702,BMED 9000,SIN,1,2
8143,201702,BC 8813,FW,4.00,1
8144,201702,BC 8903,XS,4.00,1
8145,201702,CHBE,4730.,3.33,25
8146,201702,CHBE,4767.,3.60,6
8147,201702,CHBE,6130.,3.53,20
8148,201702,CHEM 4452,A,3.80,5
8149,201702,CHEM 4699,PAY,4.00,1
8150,201702,CHEM 4803,ER,3.50,3
8151,201702,CHEM 6182,A,3.87,16
8152,201702,CHEM 8002,RCR,1,50
8153,201702,CHEM 8833,ER,4.00,3
8154,201702,CHEM 8853,R,3.00,5
8155,201702,CHIN 2011,C,3.63,10
8156,201702,CHIN 4004,F,3.83,6
8157,201702,CHIN 4022,E,3.57,8
8158,201702,CP 2233,C,3.40,21
8159,201702,CP 6005,MD,3.77,18
8160,201702,CP 6834,C,4.00,18
8161,201702,CP 8300,C,3.33,6
8162,201702,CP 8813,JJ,4.00,2
8163,201702,CP 8863,JJ,4.00,3
8164,201702,CEE 4430,A,3.33,10
8165,201702,CEE 4699,DAI,4.00,1
8166,201702,CEE 4901,G.,4.00,1
8167,201702,CEE 6232,A,3.58,15
8168,201702,CEE 6262,A,3.88,8
8169,201702,CEE 6314,A,3.59,24
8170,201702,CEE 6332,A,3.85,14
8171,201702,CEE 6350,A,3.67,19
8172,201702,CEE 6448,A,3.40,16
8173,201702,CEE 6511,A,3.82,11
8174,201702,CEE 6538,A,4.00,7
8175,201702,CEE 6549,A,3.46,13
8176,201702,CEE 6585,A,3.75,14
8177,201702,CEE 6624,B,3.64,11
8178,201702,CEE 6650,A,3.45,12
8179,201702,CEE 6795,A,3.33,5
8180,201702,CEE 8095,A,1,19
8181,201702,CEE 8902,A.,1,1
8182,201702,CEE 8956,H.,1,1
8183,201702,CSE 6250,A,4.00,29
8184,201702,CSE 6250,.,3.81,86
8185,201702,CS 3312,JIE,3.41,42
8186,201702,CS 3312,JIG,3.76,49
8187,201702,CS 3600,B,3.65,123
8188,201702,CS 6262,B,4.00,41
8189,201702,CS 6763,B,4.00,10
8190,201702,CS 7492,A,3.93,31
8191,201702,CS 7540,A,3.80,23
8192,201702,CS 8803,AT,4.00,10
8193,201702,CS 8803,CDC,4.00,7
8194,201702,CS 8803,DV,3.63,20
8195,201702,CS 8803,SMA,4.00,11
8196,201702,CS 8903,OEF,4.00,1
8197,201702,ECON 2101,HP,3.62,21
8198,201702,ECON 2105,OS,3.33,168
8199,201702,ECON 2106,GM,3.44,74
8200,201702,ECON 3150,DT,4.00,42
8201,201702,ECON 4160,LK,3.25,13
8202,201702,ECON 4232,HL,3.64,13
8203,201702,ECON 4699,UN,4.00,1
8204,201702,ECON 4813,PM,3.67,3
8205,201702,ECON 4910,PD,4.00,1
8206,201702,ECON 8803,HL,4.00,1
8207,201702,ECON 8803,PM,4.00,2
8208,201702,ECON 8910,EJ,4.00,1
8209,201702,ECE 2811,VVG,4.00,2
8210,201702,ECE 2811,VVH,3.67,3
8211,201702,ECE 2811,VVI,4.00,7
8212,201702,ECE 2811,VVJ,3.80,6
8213,201702,ECE 3811,VVE,4.00,1
8214,201702,ECE 3811,VVG,4.00,1
8215,201702,ECE 3811,VVH,3.00,1
8216,201702,ECE 3811,VVI,4.00,3
8217,201702,ECE 3812,VVG,4.00,1
8218,201702,ECE 3812,VVH,4.00,2
8219,201702,ECE 3812,VVI,4.00,3
8220,201702,ECE 3812,VVJ,4.00,1
8221,201702,ECE 4335,A,3.63,8
8222,201702,ECE 4802,A,3.61,21
8223,201702,ECE 4811,VVE,4.00,2
8224,201702,ECE 4811,VVG,1,1
8225,201702,ECE 4811,VVI,4.00,2
8226,201702,ECE 4811,VVJ,4.00,1
8227,201702,ECE 4812,VVB,4.00,4
8228,201702,ECE 4812,VVG,4.00,2
8229,201702,ECE 4812,VVI,4.00,2
8230,201702,ECE 4812,VVJ,3.50,2
8231,201702,ECE 6250,R,3.62,14
8232,201702,ECE 6254,QSZ,3.25,10
8233,201702,ECE 6279,A,3.58,28
8234,201702,ECE 6279,Q,3.88,9
8235,201702,ECE 6335,A,3.60,15
8236,201702,ECE 6335,Q,3.29,16
8237,201702,ECE 6458,A,3.71,29
8238,201702,ECE 6501,A,4.00,15
8239,201702,ECE 6552,QSZ,3.56,9
8240,201702,ECE 6553,QSZ,3.30,10
8241,201702,ECE 6560,QSZ,3.60,5
8242,201702,ECE 6603,A,3.69,18
8243,201702,ECE 6603,Q,3.00,4
8244,201702,ECE 6606,Q,3.00,2
8245,201702,ECE 6612,B,3.78,52
8246,201702,ECE 6612,R,3.84,19
8247,201702,ECE 6730,Q,4.00,2
8248,201702,ECE 6790,A,3.82,22
8249,201702,ECE 8803,B,3.86,29
8250,201702,ECE 8813,B,4.00,6
8251,201702,ECE 8813,C,4.00,3
8252,201702,ECE 8823,B,4.00,27
8253,201702,ECE 8833,B,4.00,13
8254,201702,ECE 8883,A,3.93,14
8255,201702,FREN 3012,F,4.00,17
8256,201702,FREN 3017,E,3.94,20
8257,201702,FREN 3061,I,3.67,16
8258,201702,FREN 4105,H,4.00,10
8259,201702,GT 2100,B,3,17
8260,201702,GT 2802,HP,4.00,5
8261,201702,GT 4823,ECE,4.00,8
8262,201702,GT 4823,MSE,3.70,10
8263,201702,GRMN 3026,H,3.53,20
8264,201702,GRMN 4500,H,3.71,18
8265,201702,HTS 2016,A,3.29,39
8266,201702,HTS 3012,A,3.44,19
8267,201702,HTS 3041,A,3.78,19
8268,201702,HTS 3100,A,3.69,16
8269,201702,HTS 6123,A,4.00,4
8270,201702,HTS 8903,K.,4.00,1
8271,201702,HTS 8904,K.,4.00,1
8272,201702,HTS 8905,L.,4.00,1
8273,201702,ISYE 2699,JC,4.00,1
8274,201702,ISYE 4106,IPM,3.00,1
8275,201702,ISYE 4232,MSA,3.00,1
8276,201702,ISYE 4699,BOD,4.00,1
8277,201702,ISYE 4699,CTO,4.00,3
8278,201702,ISYE 4699,ELE,4.00,1
8279,201702,ISYE 4699,ZHU,3.33,3
8280,201702,ISYE 4801,MUL,3.89,22
8281,201702,ISYE 6382,QML,3.67,6
8282,201702,ISYE 6413,Q,3.89,9
8283,201702,ISYE 6748,A,4.00,1
8284,201702,ISYE 8803,LUJ,4.00,1
8285,201702,ISYE 8811,WIL,4.00,7
8286,201702,ISYE 8813,AHM,4.00,12
8287,201702,ISYE 8813,KIM,4.00,4
8288,201702,ISYE 8813,NEM,4.00,22
8289,201702,ISYE 8813,SUN,4.00,18
8290,201702,ISYE 8813,TOV,4.00,8
8291,201702,ISYE 8813,XU,3.76,28
8292,201702,ISYE 8900,SUN,4.00,1
8293,201702,ISYE 9000,ZHA,1,3
8294,201702,ID 1012,A,3.67,21
8295,201702,ID 1012,B,3.68,25
8296,201702,ID 1102,A,3.87,46
8297,201702,ID 1402,A,3.58,25
8298,201702,ID 1402,B,3.91,23
8299,201702,ID 1419,A,3.48,21
8300,201702,ID 1419,B,3.73,26
8301,201702,ID 4699,SDL,4.00,1
8302,201702,ID 4843,DPH,3.88,8
8303,201702,ID 6215,ID,4.00,12
8304,201702,ID 6509,A,4.00,17
8305,201702,ID 8900,DPH,4.00,3
8306,201702,ID 8900,EBD,4.00,1
8307,201702,ID 8900,MM,4.00,1
8308,201702,ID 8900,REH,3.00,1
8309,201702,ID 8900,WW,4.00,2
8310,201702,INTA 2040,HP,3.56,18
8311,201702,INTA 2241,A,3.68,29
8312,201702,INTA 2699,MR,4.00,1
8313,201702,INTA 2699,RP,4.00,1
8314,201702,INTA 4744,A,4.00,6
8315,201702,INTA 4903,DJ,4.00,1
